0 0 0	0100010000001100
0 0 0	1100100010011111
1 1 0	0100010000111000
1 1 0	1000110000011111
2 2 0	0101011100001111
1 1 0	0100010110110001
1 1 0	1000110110100010
1 1 0	1100100100100010
2 2 0	0101011010110010
2 2 0	0100010110000101
0 0 0	1100100110001001
1 1 0	0101011000011001
1 1 0	0100010100011010
1 1 0	1000110100001001
1 1 0	1100100110111101
2 2 0	0101011000101101
2 2 0	1000110100111101
1 1 0	0000000110101110
2 2 0	1101101010111110
2 2 0	1001111000111110
0 0 0	0101000110011001
0 0 0	0101000010001111
0 0 0	1001100010101000
1 1 0	0101000000100100
1 1 0	0101000010111011
2 2 0	1101110000101000
0 0 0	0000011100111000
0 0 0	1000101010001001
0 0 0	1000101110011111
0 0 0	1000101110101011
1 1 0	1000101100110100
1 1 0	0100001000000101
1 1 0	0100001010101110
1 1 0	1100111000001001
2 2 0	0100001010011010
1 1 0	0100001100010011
1 1 0	0100001110001100
2 2 0	1100111100011111
2 2 0	0100001100100111
2 2 0	1100111100101011
1 1 0	1100111110110100
0 0 0	1000100001110111
0 0 0	1100110011110111
1 1 0	0101001101100111
1 1 0	0100000001010000
1 1 0	0100000001100100
0 0 0	1000100011101000
1 1 0	0101001111111000
1 1 0	0100000011001111
1 1 0	1100110001101000
0 0 0	1000100011011100
1 1 0	0000010001111011
2 2 0	1001101111101011
1 1 0	0101001111001100
1 1 0	1100110001011100
2 2 0	1101111101101011
1 1 0	0000010111000110
1 1 0	1000100101100001
1 1 0	1000100101010101
2 2 0	1001101001010110
1 1 0	1100110111010101
2 2 0	0101001001000101
2 2 0	0100000101110010
1 1 0	1100110111100001
2 2 0	1101111011010110
2 2 0	0101001001110001
1 1 0	0000010101011001
1 1 0	1000100111111110
2 2 0	1001101011001001
1 1 0	0101001011101110
1 1 0	1100110101111110
2 2 0	1101111001001001
1 1 0	0000010101101101
2 2 0	0001011001011010
2 2 0	1001101011111101
2 2 0	1101111001111101
0 0 0	1101100010000010
1 1 0	0010011000000010
1 1 0	0111001100100010
1 1 0	0101010100110011
1 1 0	0101010010001110
1 1 0	0101010000010001
2 2 0	0001101001000010
2 2 0	0101010000100101
0 0 0	0001000110110011
0 0 0	0001000011001100
0 0 0	0001000010010001
1 1 0	0000001110010010
1 1 0	0001001011110000
1 1 0	0001000010100101
2 2 0	0101111011000010
0 0 0	1011101100110001
1 1 0	1010100000110010
1 1 0	1011100101010000
1 1 0	1011101000010011
1 1 0	1011101100000101
1 1 0	1111010101100010
2 2 0	1011101101101100
0 0 0	1001100111010111
0 0 0	1001100011000001
1 1 0	1001100011110101
2 2 0	1101011010100110
0 0 0	1001110011000000
1 1 0	1000111110011110
1 1 0	1001111011111100
1 1 0	1001110110111111
1 1 0	1001110010011101
2 2 0	1001110010101001
2 2 0	1101001011001110
1 1 0	1001110101111101
1 1 0	1001110001011111
1 1 0	1101001000001100
1 1 0	1110111001001100
2 2 0	1001110001101011
0 0 0	1000111100000001
1 1 0	1001110100100000
1 1 0	1110111000010001
2 2 0	1001111001100011
2 2 0	1001110000110110
2 2 0	1101001001010001
0 0 0	1110110001110000
1 1 0	1010000001000010
1 1 0	1110111100110011
1 1 0	1110111000100101
1 1 0	1111110100010010
1 1 0	1000111000100011
1 1 0	1000111100110101
2 2 0	1100000101010010
1 1 0	1001111101000001
1 1 0	1001111001010111
1 1 0	1101000000110000
1 1 0	1001110100010100
1 1 0	1101001101110011
2 2 0	1101001001100101
0 0 0	1000001000001111
0 0 0	1001000101010001
0 0 0	1001000100111000
0 0 0	1001000100001100
1 1 0	0101100100011111
1 1 0	0001110110011111
1 1 0	1011011000111111
1 1 0	1001000110010011
1 1 0	1101111101011111
1 1 0	1110001100011111
2 2 0	1001001101101101
0 0 0	0101100010100010
1 1 0	1000001110110010
1 1 0	1001000011101100
1 1 0	1001000010000101
1 1 0	1001000010110001
1 1 0	1101111011100010
2 2 0	1001001011010000
0 0 0	0001110011100000
0 0 0	1001000001000111
0 0 0	1110001001100000
1 1 0	1011011101000000
1 1 0	1001000001110011
1 1 0	1101111000100000
0 0 0	1110001000001001
1 1 0	0101100000001001
2 2 0	1011011100101001
2 2 0	1001001001111011
1 1 0	0010101000101110
1 1 0	0001011001101110
1 1 0	0111111100001110
2 2 0	0101100000111101
2 2 0	1101010010101110
1 1 0	0001111011011100
1 1 0	1011010101111100
2 2 0	1010010000011110
2 2 0	1011011100011101
2 2 0	1111100101001110
1 1 0	1111000100111110
2 2 0	1001001001001111
2 2 0	1110001000111101
1 1 0	1010110001101110
2 2 0	1101110000011100
1 1 0	1110000001011100
0 0 0	0001100111110111
0 0 0	0001100010001000
1 1 0	0000101111010110
1 1 0	0001100011100001
1 1 0	0001100011010101
2 2 0	0101011010000110
2 2 0	0001101010110100
2 2 0	1101000011000110
0 0 0	1000011001100111
0 0 0	1110011101110111
1 1 0	0101110101110111
1 1 0	1011001001010111
1 1 0	1001010100111001
1 1 0	1001010101010000
1 1 0	1001010101100100
1 1 0	1101101100110111
2 2 0	1001011100000101
0 0 0	1011001100101000
0 0 0	1000011100011000
0 0 0	1110011000001000
1 1 0	0101110000001000
1 1 0	1001010000101111
1 1 0	1001010000011011
2 2 0	1001011001111010
2 2 0	1101101001001000
0 0 0	1010100000000110
1 1 0	0010111001000110
1 1 0	1110010000110100
1 1 0	1110011001100001
1 1 0	1110011001010101
1 1 0	1111010101010110
1 1 0	0001001000000110
1 1 0	0111101101100110
1 1 0	0100111101010110
2 2 0	0101111000110100
2 2 0	0101110001100001
2 2 0	0101110001010101
0 0 0	1011000100010100
1 1 0	1010000001110110
1 1 0	1011001101000001
1 1 0	1011001101110101
1 1 0	1111110100100110
0 0 0	1000011101110001
1 1 0	1000011101000101
1 1 0	1100100100010110
2 2 0	1000010100100100
1 1 0	1001011000010011
2 2 0	1001010001110010
2 2 0	1101101000100001
2 2 0	1001011000100111
2 2 0	1101101000010101
2 2 0	1101100001110100
0 0 0	0110000010001010
1 1 0	0000100111101010
1 1 0	0010110010111000
1 1 0	0010111111111011
1 1 0	0010111010000100
1 1 0	0010111011101101
1 1 0	0010111011011001
1 1 0	1010001001001010
2 2 0	0011110111011010
0 0 0	0001000011111000
0 0 0	0001001110111011
1 1 0	0000000110011010
1 1 0	0001001010011001
2 2 0	0011010110101010
2 2 0	0001001011000100
2 2 0	0001001010101101
2 2 0	1001111000001010
0 0 0	0111100110011000
1 1 0	0111101111111001
1 1 0	1111011101101010
2 2 0	0110100011111010
2 2 0	0111101011011011
2 2 0	0111101110100100
2 2 0	0111101111001101
1 1 0	0101111110001001
1 1 0	1101001000111000
2 2 0	0101111010011111
2 2 0	0101111010101011
1 1 0	0100111011101011
1 1 0	0101110111011100
1 1 0	0101110111101000
2 2 0	0101110110110101
2 2 0	1101000101111011
0 0 0	1101000000000100
2 2 0	0101110010100011
2 2 0	0101110010010111
1 1 0	0100111111001001
2 2 0	0101110011111110
2 2 0	1101000001011001
1 1 0	0100111111111101
2 2 0	1100001101011010
2 2 0	1101000001101101
0 0 0	0110101000000100
0 0 0	0000101100010100
0 0 0	0001100000100011
1 1 0	0101011001000100
1 1 0	0001100100110101
1 1 0	0001100000010111
2 2 0	0011111100100100
2 2 0	0001101001110110
1 1 0	0010010000001010
1 1 0	0111000100101010
1 1 0	0101010001111000
1 1 0	0101011100111011
1 1 0	0110100000111000
1 1 0	0011110100011000
1 1 0	0000100100101000
1 1 0	0001101100001001
2 2 0	0001101000011111
2 2 0	0001101000101011
1 1 0	0001100101011100
1 1 0	0001100101101000
2 2 0	0110101101111011
2 2 0	0011111001011011
2 2 0	0000101001101011
2 2 0	0110101001101101
2 2 0	0011111101001101
1 1 0	0011111101111001
2 2 0	0110101001011001
3 3 0	0111100101011010
2 2 0	0010110001111010
0 0 0	1000010010011001
0 0 0	1100100010101011
1 1 0	1000011011001100
1 1 0	1000011011111000
2 2 0	1000011010100101
2 2 0	1111010011101011
3 3 0	1010000111001011
1 1 0	1101100111001001
2 2 0	1011000010101001
2 2 0	1001011111000111
2 2 0	1001011110101110
2 2 0	1001011110011010
2 2 0	1110010110001001
1 1 0	1101101110011100
1 1 0	1110011111011100
2 2 0	1011001011111100
2 2 0	1001010110010010
2 2 0	1001010111001111
1 1 0	1101101110101000
1 1 0	1110011111101000
2 2 0	1011001011001000
2 2 0	1001010110100110
1 1 0	1010100110111011
1 1 0	1101101111110101
1 1 0	1111110010011011
2 2 0	1100000011011011
2 2 0	1110011110110101
2 2 0	1011001010010101
1 1 0	1000011110110011
1 1 0	1100100111010100
1 1 0	1111010110010100
2 2 0	1010000010110100
2 2 0	1000011110000111
0 0 0	1010100011000100
1 1 0	1110010011110110
1 1 0	1110011010100011
2 2 0	1100000110100100
2 2 0	1110011010010111
1 1 0	1011001110000011
1 1 0	1011001110110111
1 1 0	1111110111100100
2 2 0	1011000111010110
2 2 0	1001011011010001
2 2 0	1001011011100101
2 2 0	1101100010110110
2 2 0	1001010010110000
2 2 0	1101101011100011
2 2 0	1101101011010111
1 1 0	1011000110001011
1 1 0	1111110110111001
2 2 0	1010000011101001
2 2 0	1011001111011110
2 2 0	1100000111111001
1 1 0	1000010110111011
1 1 0	1111010111001001
0 0 0	1010100010011001
1 1 0	1110011011111110
2 2 0	1110010010101011
2 2 0	1001011010001100
2 2 0	1101100011101011
1 1 0	1000111110101010
1 1 0	1011101110011010
1 1 0	1010101011111000
2 2 0	1010100010101101
1 1 0	1111011110101000
2 2 0	1100001110011000
2 2 0	1110010010011111
1 1 0	1111010111111101
2 2 0	1100000111001101
3 3 0	1101001011111010
0 0 0	1010001010001000
0 0 0	1111111111011000
1 1 0	1011000110111111
1 1 0	1110111010111010
2 2 0	1111110110001101
1 1 0	1010000011011101
2 2 0	1000010110001111
1 1 0	1100101111101000
2 2 0	1101100011011111
0 0 0	0000010011010000
0 0 0	0000011110010011
0 0 0	0000011011101100
1 1 0	0100100011100010
1 1 0	0001010110110010
1 1 0	0000011010000101
1 1 0	0000011010110001
1 1 0	1100111010100010
0 0 0	1000111111110111
0 0 0	1000111010001000
0 0 0	1100000010000110
1 1 0	0100011011000110
1 1 0	1001110111010110
1 1 0	1000110010110100
1 1 0	1000111011100001
1 1 0	1000111011010101
1 1 0	1001101101000000
1 1 0	1000100000011110
1 1 0	1000100001000011
1 1 0	1100011000010000
1 1 0	1111101001010000
0 0 0	1001100000000011
0 0 0	1000101100000000
1 1 0	1100010101010011
1 1 0	1111100100010011
2 2 0	1000101101011101
0 0 0	1000101011100000
1 1 0	1001100110111110
1 1 0	1000101010111101
1 1 0	1100010011101110
0 0 0	1001100100010101
0 0 0	1100010001000101
0 0 0	1111100000000101
1 1 0	1000101000010110
2 2 0	1000101001001011
0 0 0	0011000000100010
1 1 0	1011011001100010
1 1 0	1110101100110010
1 1 0	1111100000110001
2 2 0	1111100001101100
1 1 0	0000110001100010
1 1 0	0101000100110010
1 1 0	0100001001101100
2 2 0	0100001000110001
1 1 0	1001100101111100
1 1 0	1001100100100001
1 1 0	1101011101110010
1 1 0	1000101001111111
1 1 0	1100010000101100
1 1 0	1100010001110001
0 0 0	0100100010001011
0 0 0	1100010000011000
1 1 0	0011101010011000
1 1 0	0000011011011000
1 1 0	0101101110001000
1 1 0	0100110001111100
1 1 0	0100100011010110
0 0 0	0000100011111100
0 0 0	0000110010010100
0 0 0	0000110000001011
1 1 0	0111111000011000
1 1 0	0001111100001000
1 1 0	0000110001010110
1 1 0	0000110000111111
2 2 0	0100001001011000
2 2 0	0000110100101001
0 0 0	1001001100000100
0 0 0	1000000000000111
1 1 0	1000010011110000
1 1 0	1000000001011010
1 1 0	1100111001010100
1 1 0	1111001000010100
1 1 0	1001001110011011
1 1 0	1000010001101111
1 1 0	1000000110111010
1 1 0	1000000011000101
1 1 0	1000000010101100
1 1 0	1100111011001011
2 2 0	1111001010001011
1 1 0	1001011101101100
1 1 0	1101110111001000
1 1 0	1110000110001000
2 2 0	1001001010111001
2 2 0	1001001111000110
2 2 0	1001001110101111
1 1 0	1000010101001101
1 1 0	1000010000110010
1 1 0	1000010001011011
1 1 0	1111011001111100
3 3 0	1100101000111100
1 1 0	1000000111100111
1 1 0	1000000011110001
2 2 0	1100111010010110
2 2 0	1111001011010110
1 1 0	1100111011111111
2 2 0	1111001010111111
1 1 0	1100111111101001
2 2 0	1011110011011000
2 2 0	1111001110101001
0 0 0	0000111011000001
1 1 0	0001110111110110
1 1 0	1100011011100110
0 0 0	1111000000101000
1 1 0	0100101000101000
0 0 0	0011100001100110
1 1 0	0000010000100110
1 1 0	0100111010000010
2 2 0	0101100101110110
2 2 0	0100101001110101
1 1 0	1001000101100101
1 1 0	1101111100110110
1 1 0	1110001101110110
1 1 0	1000011010010001
1 1 0	1100100011000010
1 1 0	1111000101010111
0 0 0	1100110000000001
0 0 0	1111000001000001
2 2 0	1000001001010010
2 2 0	1111000001110101
1 1 0	1011111000100110
0 0 0	0011100011001101
1 1 0	0111011010101010
1 1 0	0011100111011011
1 1 0	0011100010100100
1 1 0	0011100011111001
1 1 0	1011010001101010
2 2 0	0010101111111010
2 2 0	0011110000001110
0 0 0	0000000001001110
